  6.000E+00  3.850E+03  2.250E+03  6.100E+03
  7.000E+00  2.142E+03  1.061E+03  3.203E+03
  8.000E+00  1.261E+03  5.448E+02  1.806E+03
  9.000E+00  7.780E+02  2.988E+02  1.077E+03
  1.000E+01  4.996E+02  1.737E+02  6.734E+02
  1.100E+01  3.327E+02  1.065E+02  4.392E+02
  1.200E+01  2.281E+02  6.741E+01  2.955E+02
  1.300E+01  1.603E+02  4.412E+01  2.045E+02
  1.400E+01  1.152E+02  2.974E+01  1.450E+02
  1.500E+01  8.447E+01  2.047E+01  1.049E+02
  1.600E+01  6.299E+01  1.438E+01  7.736E+01
  1.700E+01  4.770E+01  1.029E+01  5.799E+01
  1.800E+01  3.663E+01  7.513E+00  4.414E+01
  1.900E+01  2.847E+01  5.575E+00  3.405E+01
  2.000E+01  2.239E+01  4.199E+00  2.659E+01
  2.100E+01  1.779E+01  3.183E+00  2.097E+01
  2.200E+01  1.426E+01  2.442E+00  1.671E+01
  2.300E+01  1.154E+01  1.897E+00  1.343E+01
  2.400E+01  9.409E+00  1.487E+00  1.090E+01
  2.500E+01  7.730E+00  1.175E+00  8.905E+00
  2.600E+01  6.394E+00  9.391E-01  7.334E+00
  2.700E+01  5.323E+00  7.553E-01  6.078E+00
  2.800E+01  4.459E+00  6.123E-01  5.071E+00
  2.900E+01  3.754E+00  4.999E-01  4.254E+00
  3.000E+01  3.178E+00  4.103E-01  3.588E+00
  3.100E+01  2.703E+00  3.397E-01  3.043E+00
  3.200E+01  2.310E+00  2.821E-01  2.593E+00
  3.300E+01  1.983E+00  2.364E-01  2.219E+00
  3.400E+01  1.709E+00  1.984E-01  1.907E+00
  3.500E+01  1.479E+00  1.678E-01  1.647E+00
  3.600E+01  1.284E+00  1.418E-01  1.426E+00
  3.700E+01  1.119E+00  1.202E-01  1.239E+00
  3.800E+01  9.785E-01  1.023E-01  1.081E+00
  3.900E+01  8.583E-01  8.754E-02  9.458E-01
  4.000E+01  7.550E-01  7.529E-02  8.303E-01
  4.100E+01  6.661E-01  6.486E-02  7.309E-01
  4.200E+01  5.894E-01  5.604E-02  6.454E-01
  4.300E+01  5.227E-01  4.866E-02  5.713E-01
  4.400E+01  4.647E-01  4.232E-02  5.071E-01
  4.500E+01  4.143E-01  3.697E-02  4.513E-01
  4.600E+01  3.700E-01  3.230E-02  4.023E-01
  4.700E+01  3.313E-01  2.842E-02  3.598E-01
  4.800E+01  2.972E-01  2.498E-02  3.222E-01
  4.900E+01  2.672E-01  2.199E-02  2.892E-01
  5.000E+01  2.407E-01  1.950E-02  2.602E-01
  5.100E+01  2.172E-01  1.729E-02  2.345E-01
  5.200E+01  1.964E-01  1.535E-02  2.118E-01
  5.300E+01  1.779E-01  1.366E-02  1.915E-01
  5.400E+01  1.614E-01  1.219E-02  1.736E-01
  5.500E+01  1.466E-01  1.091E-02  1.575E-01
  5.600E+01  1.335E-01  9.789E-03  1.432E-01
  5.700E+01  1.216E-01  8.770E-03  1.304E-01
  5.800E+01  1.110E-01  7.884E-03  1.189E-01
  5.900E+01  1.015E-01  7.116E-03  1.086E-01
  6.000E+01  9.290E-02  6.408E-03  9.930E-02
  6.100E+01  8.515E-02  5.785E-03  9.094E-02
  6.200E+01  7.814E-02  5.248E-03  8.339E-02
  6.300E+01  7.181E-02  4.753E-03  7.656E-02
  6.400E+01  6.606E-02  4.306E-03  7.037E-02
  6.500E+01  6.085E-02  3.920E-03  6.477E-02
  6.600E+01  5.612E-02  3.554E-03  5.967E-02
  6.700E+01  5.180E-02  3.234E-03  5.504E-02
  6.800E+01  4.788E-02  2.944E-03  5.082E-02
  6.900E+01  4.429E-02  2.683E-03  4.697E-02
  7.000E+01  4.101E-02  2.460E-03  4.347E-02
