  6.000E+00  3.941E+03  2.511E+03  6.452E+03
  7.000E+00  2.011E+03  1.091E+03  3.102E+03
  8.000E+00  1.108E+03  5.268E+02  1.634E+03
  9.000E+00  6.481E+02  2.744E+02  9.225E+02
  1.000E+01  3.983E+02  1.506E+02  5.490E+02
  1.100E+01  2.550E+02  8.722E+01  3.422E+02
  1.200E+01  1.689E+02  5.293E+01  2.218E+02
  1.300E+01  1.152E+02  3.336E+01  1.486E+02
  1.400E+01  8.058E+01  2.166E+01  1.022E+02
  1.500E+01  5.762E+01  1.452E+01  7.215E+01
  1.600E+01  4.201E+01  9.963E+00  5.197E+01
  1.700E+01  3.115E+01  6.917E+00  3.807E+01
  1.800E+01  2.346E+01  4.908E+00  2.837E+01
  1.900E+01  1.792E+01  3.533E+00  2.145E+01
  2.000E+01  1.386E+01  2.597E+00  1.645E+01
  2.100E+01  1.084E+01  1.932E+00  1.277E+01
  2.200E+01  8.565E+00  1.458E+00  1.002E+01
  2.300E+01  6.832E+00  1.113E+00  7.945E+00
  2.400E+01  5.498E+00  8.578E-01  6.356E+00
  2.500E+01  4.461E+00  6.693E-01  5.130E+00
  2.600E+01  3.647E+00  5.275E-01  4.174E+00
  2.700E+01  3.002E+00  4.184E-01  3.420E+00
  2.800E+01  2.487E+00  3.340E-01  2.821E+00
  2.900E+01  2.072E+00  2.682E-01  2.341E+00
  3.000E+01  1.737E+00  2.164E-01  1.954E+00
  3.100E+01  1.464E+00  1.763E-01  1.640E+00
  3.200E+01  1.240E+00  1.442E-01  1.384E+00
  3.300E+01  1.055E+00  1.189E-01  1.174E+00
  3.400E+01  9.013E-01  9.846E-02  9.998E-01
  3.500E+01  7.734E-01  8.199E-02  8.554E-01
  3.600E+01  6.665E-01  6.876E-02  7.352E-01
  3.700E+01  5.763E-01  5.767E-02  6.340E-01
  3.800E+01  5.002E-01  4.868E-02  5.489E-01
  3.900E+01  4.356E-01  4.133E-02  4.769E-01
  4.000E+01  3.805E-01  3.522E-02  4.157E-01
  4.100E+01  3.335E-01  3.008E-02  3.635E-01
  4.200E+01  2.931E-01  2.580E-02  3.189E-01
  4.300E+01  2.583E-01  2.224E-02  2.805E-01
  4.400E+01  2.283E-01  1.921E-02  2.475E-01
  4.500E+01  2.023E-01  1.664E-02  2.189E-01
  4.600E+01  1.796E-01  1.446E-02  1.941E-01
  4.700E+01  1.599E-01  1.263E-02  1.725E-01
  4.800E+01  1.427E-01  1.103E-02  1.537E-01
  4.900E+01  1.276E-01  9.663E-03  1.372E-01
  5.000E+01  1.143E-01  8.506E-03  1.228E-01
  5.100E+01  1.026E-01  7.475E-03  1.101E-01
  5.200E+01  9.231E-02  6.568E-03  9.888E-02
  5.300E+01  8.319E-02  5.791E-03  8.898E-02
  5.400E+01  7.512E-02  5.128E-03  8.025E-02
  5.500E+01  6.793E-02  4.544E-03  7.248E-02
  5.600E+01  6.155E-02  4.045E-03  6.559E-02
  5.700E+01  5.584E-02  3.595E-03  5.944E-02
  5.800E+01  5.075E-02  3.202E-03  5.395E-02
  5.900E+01  4.618E-02  2.864E-03  4.905E-02
  6.000E+01  4.209E-02  2.559E-03  4.465E-02
  6.100E+01  3.843E-02  2.293E-03  4.072E-02
  6.200E+01  3.512E-02  2.060E-03  3.718E-02
  6.300E+01  3.214E-02  1.854E-03  3.400E-02
  6.400E+01  2.945E-02  1.668E-03  3.112E-02
  6.500E+01  2.703E-02  1.509E-03  2.854E-02
  6.600E+01  2.483E-02  1.362E-03  2.620E-02
  6.700E+01  2.284E-02  1.232E-03  2.407E-02
  6.800E+01  2.103E-02  1.115E-03  2.214E-02
  6.900E+01  1.938E-02  1.012E-03  2.040E-02
  7.000E+01  1.789E-02  9.220E-04  1.881E-02
