  6.000E+00  5.663E+03  3.762E+03  9.426E+03
  7.000E+00  2.939E+03  1.666E+03  4.606E+03
  8.000E+00  1.643E+03  8.166E+02  2.460E+03
  9.000E+00  9.737E+02  4.311E+02  1.405E+03
  1.000E+01  6.053E+02  2.397E+02  8.450E+02
  1.100E+01  3.916E+02  1.403E+02  5.319E+02
  1.200E+01  2.618E+02  8.603E+01  3.478E+02
  1.300E+01  1.801E+02  5.479E+01  2.349E+02
  1.400E+01  1.270E+02  3.590E+01  1.629E+02
  1.500E+01  9.151E+01  2.426E+01  1.158E+02
  1.600E+01  6.719E+01  1.677E+01  8.396E+01
  1.700E+01  5.015E+01  1.174E+01  6.189E+01
  1.800E+01  3.802E+01  8.386E+00  4.640E+01
  1.900E+01  2.920E+01  6.078E+00  3.528E+01
  2.000E+01  2.271E+01  4.495E+00  2.721E+01
  2.100E+01  1.786E+01  3.367E+00  2.123E+01
  2.200E+01  1.419E+01  2.553E+00  1.674E+01
  2.300E+01  1.137E+01  1.962E+00  1.334E+01
  2.400E+01  9.197E+00  1.520E+00  1.072E+01
  2.500E+01  7.497E+00  1.192E+00  8.689E+00
  2.600E+01  6.156E+00  9.442E-01  7.100E+00
  2.700E+01  5.089E+00  7.528E-01  5.842E+00
  2.800E+01  4.234E+00  6.039E-01  4.838E+00
  2.900E+01  3.542E+00  4.867E-01  4.029E+00
  3.000E+01  2.981E+00  3.949E-01  3.376E+00
  3.100E+01  2.521E+00  3.232E-01  2.845E+00
  3.200E+01  2.143E+00  2.652E-01  2.408E+00
  3.300E+01  1.830E+00  2.197E-01  2.050E+00
  3.400E+01  1.569E+00  1.826E-01  1.752E+00
  3.500E+01  1.351E+00  1.527E-01  1.504E+00
  3.600E+01  1.168E+00  1.285E-01  1.297E+00
  3.700E+01  1.014E+00  1.082E-01  1.122E+00
  3.800E+01  8.825E-01  9.171E-02  9.742E-01
  3.900E+01  7.708E-01  7.807E-02  8.489E-01
  4.000E+01  6.754E-01  6.678E-02  7.422E-01
  4.100E+01  5.937E-01  5.723E-02  6.509E-01
  4.200E+01  5.233E-01  4.922E-02  5.725E-01
  4.300E+01  4.625E-01  4.261E-02  5.051E-01
  4.400E+01  4.099E-01  3.688E-02  4.467E-01
  4.500E+01  3.641E-01  3.207E-02  3.962E-01
  4.600E+01  3.243E-01  2.795E-02  3.522E-01
  4.700E+01  2.894E-01  2.449E-02  3.139E-01
  4.800E+01  2.589E-01  2.145E-02  2.803E-01
  4.900E+01  2.321E-01  1.883E-02  2.509E-01
  5.000E+01  2.085E-01  1.664E-02  2.251E-01
  5.100E+01  1.876E-01  1.464E-02  2.023E-01
  5.200E+01  1.692E-01  1.291E-02  1.821E-01
  5.300E+01  1.529E-01  1.141E-02  1.643E-01
  5.400E+01  1.383E-01  1.013E-02  1.485E-01
  5.500E+01  1.254E-01  9.002E-03  1.344E-01
  5.600E+01  1.139E-01  8.035E-03  1.219E-01
  5.700E+01  1.036E-01  7.159E-03  1.107E-01
  5.800E+01  9.434E-02  6.395E-03  1.007E-01
  5.900E+01  8.603E-02  5.735E-03  9.176E-02
  6.000E+01  7.858E-02  5.132E-03  8.372E-02
  6.100E+01  7.189E-02  4.611E-03  7.650E-02
  6.200E+01  6.584E-02  4.153E-03  7.000E-02
  6.300E+01  6.039E-02  3.744E-03  6.413E-02
  6.400E+01  5.546E-02  3.379E-03  5.884E-02
  6.500E+01  5.099E-02  3.060E-03  5.406E-02
  6.600E+01  4.695E-02  2.772E-03  4.972E-02
  6.700E+01  4.326E-02  2.508E-03  4.577E-02
  6.800E+01  3.991E-02  2.276E-03  4.219E-02
  6.900E+01  3.687E-02  2.070E-03  3.894E-02
  7.000E+01  3.408E-02  1.892E-03  3.598E-02
