  6.000E+00  4.150E+03  1.792E+03  5.942E+03
  7.000E+00  2.176E+03  8.064E+02  2.983E+03
  8.000E+00  1.222E+03  3.977E+02  1.620E+03
  9.000E+00  7.248E+02  2.104E+02  9.353E+02
  1.000E+01  4.504E+02  1.190E+02  5.694E+02
  1.100E+01  2.911E+02  7.103E+01  3.621E+02
  1.200E+01  1.944E+02  4.384E+01  2.382E+02
  1.300E+01  1.335E+02  2.811E+01  1.616E+02
  1.400E+01  9.386E+01  1.852E+01  1.124E+02
  1.500E+01  6.744E+01  1.250E+01  7.994E+01
  1.600E+01  4.937E+01  8.638E+00  5.800E+01
  1.700E+01  3.674E+01  6.081E+00  4.282E+01
  1.800E+01  2.776E+01  4.373E+00  3.213E+01
  1.900E+01  2.125E+01  3.191E+00  2.444E+01
  2.000E+01  1.647E+01  2.374E+00  1.885E+01
  2.100E+01  1.291E+01  1.776E+00  1.469E+01
  2.200E+01  1.022E+01  1.346E+00  1.157E+01
  2.300E+01  8.166E+00  1.032E+00  9.199E+00
  2.400E+01  6.582E+00  7.999E-01  7.382E+00
  2.500E+01  5.347E+00  6.256E-01  5.973E+00
  2.600E+01  4.376E+00  4.949E-01  4.871E+00
  2.700E+01  3.606E+00  3.939E-01  4.000E+00
  2.800E+01  2.990E+00  3.162E-01  3.306E+00
  2.900E+01  2.494E+00  2.557E-01  2.750E+00
  3.000E+01  2.092E+00  2.080E-01  2.300E+00
  3.100E+01  1.764E+00  1.707E-01  1.935E+00
  3.200E+01  1.494E+00  1.405E-01  1.635E+00
  3.300E+01  1.272E+00  1.168E-01  1.389E+00
  3.400E+01  1.088E+00  9.722E-02  1.185E+00
  3.500E+01  9.337E-01  8.137E-02  1.015E+00
  3.600E+01  8.048E-01  6.857E-02  8.734E-01
  3.700E+01  6.961E-01  5.759E-02  7.537E-01
  3.800E+01  6.043E-01  4.873E-02  6.531E-01
  3.900E+01  5.263E-01  4.144E-02  5.678E-01
  4.000E+01  4.599E-01  3.536E-02  4.953E-01
  4.100E+01  4.031E-01  3.024E-02  4.333E-01
  4.200E+01  3.544E-01  2.596E-02  3.803E-01
  4.300E+01  3.123E-01  2.240E-02  3.347E-01
  4.400E+01  2.760E-01  1.939E-02  2.954E-01
  4.500E+01  2.445E-01  1.683E-02  2.614E-01
  4.600E+01  2.172E-01  1.461E-02  2.318E-01
  4.700E+01  1.933E-01  1.279E-02  2.061E-01
  4.800E+01  1.725E-01  1.119E-02  1.837E-01
  4.900E+01  1.542E-01  9.799E-03  1.640E-01
  5.000E+01  1.382E-01  8.637E-03  1.468E-01
  5.100E+01  1.240E-01  7.614E-03  1.316E-01
  5.200E+01  1.116E-01  6.722E-03  1.183E-01
  5.300E+01  1.005E-01  5.954E-03  1.065E-01
  5.400E+01  9.077E-02  5.292E-03  9.606E-02
  5.500E+01  8.207E-02  4.711E-03  8.678E-02
  5.600E+01  7.435E-02  4.210E-03  7.856E-02
  5.700E+01  6.745E-02  3.753E-03  7.120E-02
  5.800E+01  6.129E-02  3.359E-03  6.465E-02
  5.900E+01  5.576E-02  3.017E-03  5.878E-02
  6.000E+01  5.081E-02  2.705E-03  5.352E-02
  6.100E+01  4.638E-02  2.433E-03  4.881E-02
  6.200E+01  4.237E-02  2.198E-03  4.457E-02
  6.300E+01  3.878E-02  1.983E-03  4.076E-02
  6.400E+01  3.553E-02  1.790E-03  3.732E-02
  6.500E+01  3.259E-02  1.620E-03  3.421E-02
  6.600E+01  2.994E-02  1.465E-03  3.140E-02
  6.700E+01  2.753E-02  1.328E-03  2.885E-02
  6.800E+01  2.534E-02  1.204E-03  2.654E-02
  6.900E+01  2.335E-02  1.093E-03  2.444E-02
  7.000E+01  2.154E-02  9.983E-04  2.254E-02
