  6.000E+00  5.684E+03  3.772E+03  9.456E+03
  7.000E+00  2.950E+03  1.670E+03  4.620E+03
  8.000E+00  1.649E+03  8.184E+02  2.467E+03
  9.000E+00  9.769E+02  4.320E+02  1.409E+03
  1.000E+01  6.073E+02  2.402E+02  8.475E+02
  1.100E+01  3.929E+02  1.406E+02  5.335E+02
  1.200E+01  2.627E+02  8.621E+01  3.489E+02
  1.300E+01  1.807E+02  5.491E+01  2.356E+02
  1.400E+01  1.274E+02  3.597E+01  1.634E+02
  1.500E+01  9.184E+01  2.431E+01  1.161E+02
  1.600E+01  6.744E+01  1.681E+01  8.425E+01
  1.700E+01  5.035E+01  1.176E+01  6.211E+01
  1.800E+01  3.817E+01  8.406E+00  4.657E+01
  1.900E+01  2.932E+01  6.092E+00  3.541E+01
  2.000E+01  2.281E+01  4.506E+00  2.731E+01
  2.100E+01  1.794E+01  3.375E+00  2.131E+01
  2.200E+01  1.425E+01  2.560E+00  1.681E+01
  2.300E+01  1.143E+01  1.967E+00  1.339E+01
  2.400E+01  9.241E+00  1.524E+00  1.077E+01
  2.500E+01  7.534E+00  1.195E+00  8.729E+00
  2.600E+01  6.188E+00  9.468E-01  7.135E+00
  2.700E+01  5.116E+00  7.550E-01  5.871E+00
  2.800E+01  4.257E+00  6.057E-01  4.863E+00
  2.900E+01  3.562E+00  4.882E-01  4.051E+00
  3.000E+01  2.998E+00  3.961E-01  3.394E+00
  3.100E+01  2.537E+00  3.242E-01  2.861E+00
  3.200E+01  2.156E+00  2.661E-01  2.422E+00
  3.300E+01  1.842E+00  2.205E-01  2.062E+00
  3.400E+01  1.580E+00  1.832E-01  1.763E+00
  3.500E+01  1.360E+00  1.532E-01  1.514E+00
  3.600E+01  1.176E+00  1.290E-01  1.305E+00
  3.700E+01  1.021E+00  1.086E-01  1.129E+00
  3.800E+01  8.889E-01  9.207E-02  9.810E-01
  3.900E+01  7.766E-01  7.839E-02  8.550E-01
  4.000E+01  6.806E-01  6.706E-02  7.477E-01
  4.100E+01  5.984E-01  5.748E-02  6.558E-01
  4.200E+01  5.276E-01  4.944E-02  5.770E-01
  4.300E+01  4.663E-01  4.280E-02  5.091E-01
  4.400E+01  4.133E-01  3.706E-02  4.504E-01
  4.500E+01  3.673E-01  3.222E-02  3.995E-01
  4.600E+01  3.272E-01  2.808E-02  3.552E-01
  4.700E+01  2.921E-01  2.461E-02  3.167E-01
  4.800E+01  2.613E-01  2.156E-02  2.829E-01
  4.900E+01  2.343E-01  1.894E-02  2.532E-01
  5.000E+01  2.105E-01  1.673E-02  2.272E-01
  5.100E+01  1.895E-01  1.473E-02  2.042E-01
  5.200E+01  1.709E-01  1.298E-02  1.839E-01
  5.300E+01  1.544E-01  1.148E-02  1.659E-01
  5.400E+01  1.398E-01  1.019E-02  1.500E-01
  5.500E+01  1.267E-01  9.057E-03  1.358E-01
  5.600E+01  1.151E-01  8.087E-03  1.232E-01
  5.700E+01  1.047E-01  7.204E-03  1.119E-01
  5.800E+01  9.540E-02  6.437E-03  1.018E-01
  5.900E+01  8.702E-02  5.773E-03  9.279E-02
  6.000E+01  7.950E-02  5.167E-03  8.467E-02
  6.100E+01  7.275E-02  4.643E-03  7.739E-02
  6.200E+01  6.664E-02  4.182E-03  7.082E-02
  6.300E+01  6.113E-02  3.771E-03  6.490E-02
  6.400E+01  5.615E-02  3.404E-03  5.955E-02
  6.500E+01  5.164E-02  3.084E-03  5.472E-02
  6.600E+01  4.755E-02  2.793E-03  5.034E-02
  6.700E+01  4.382E-02  2.528E-03  4.635E-02
  6.800E+01  4.044E-02  2.294E-03  4.274E-02
  6.900E+01  3.736E-02  2.087E-03  3.945E-02
  7.000E+01  3.455E-02  1.908E-03  3.646E-02
