  5.000E+00  1.131E+04  9.510E+03  2.082E+04
  7.500E+00  2.324E+03  1.328E+03  3.652E+03
  1.000E+01  7.003E+02  3.085E+02  1.009E+03
  1.250E+01  2.661E+02  9.428E+01  3.604E+02
  1.500E+01  1.180E+02  3.547E+01  1.535E+02
  1.750E+01  5.854E+01  1.538E+01  7.392E+01
  2.000E+01  3.157E+01  7.276E+00  3.884E+01
  2.250E+01  1.817E+01  3.740E+00  2.191E+01
  2.500E+01  1.102E+01  2.051E+00  1.307E+01
  2.750E+01  6.983E+00  1.192E+00  8.174E+00
  3.000E+01  4.586E+00  7.255E-01  5.311E+00
  3.250E+01  3.105E+00  4.563E-01  3.562E+00
  3.500E+01  2.159E+00  2.947E-01  2.454E+00
  3.750E+01  1.536E+00  1.953E-01  1.731E+00
  4.000E+01  1.115E+00  1.333E-01  1.249E+00
  4.250E+01  8.239E-01  9.291E-02  9.168E-01
  4.500E+01  6.185E-01  6.617E-02  6.847E-01
  4.750E+01  4.710E-01  4.791E-02  5.189E-01
  5.000E+01  3.633E-01  3.524E-02  3.985E-01
  5.250E+01  2.835E-01  2.630E-02  3.098E-01
  5.500E+01  2.236E-01  1.991E-02  2.435E-01
  5.750E+01  1.781E-01  1.513E-02  1.932E-01
  6.000E+01  1.431E-01  1.166E-02  1.548E-01
  6.250E+01  1.159E-01  9.040E-03  1.250E-01
  6.500E+01  9.464E-02  7.097E-03  1.017E-01
  6.750E+01  7.782E-02  5.634E-03  8.345E-02
  7.000E+01  6.440E-02  4.482E-03  6.888E-02
  7.250E+01  5.362E-02  3.610E-03  5.723E-02
  7.500E+01  4.490E-02  2.924E-03  4.782E-02
  7.750E+01  3.781E-02  2.386E-03  4.019E-02
  8.000E+01  3.199E-02  1.962E-03  3.396E-02
  8.250E+01  2.720E-02  1.616E-03  2.882E-02
  8.500E+01  2.323E-02  1.343E-03  2.457E-02
  8.750E+01  1.992E-02  1.121E-03  2.104E-02
  9.000E+01  1.715E-02  9.397E-04  1.809E-02
  9.250E+01  1.482E-02  7.900E-04  1.561E-02
  9.500E+01  1.286E-02  6.700E-04  1.353E-02
  9.750E+01  1.119E-02  5.694E-04  1.176E-02
  1.000E+02  9.773E-03  4.864E-04  1.026E-02
  1.025E+02  8.561E-03  4.148E-04  8.976E-03
  1.050E+02  7.520E-03  3.541E-04  7.874E-03
  1.075E+02  6.625E-03  3.058E-04  6.931E-03
  1.100E+02  5.850E-03  2.627E-04  6.113E-03
  1.125E+02  5.181E-03  2.272E-04  5.408E-03
  1.150E+02  4.600E-03  1.974E-04  4.797E-03
  1.175E+02  4.093E-03  1.714E-04  4.265E-03
  1.200E+02  3.650E-03  1.494E-04  3.800E-03
  1.225E+02  3.262E-03  1.307E-04  3.393E-03
  1.250E+02  2.922E-03  1.147E-04  3.037E-03
  1.275E+02  2.622E-03  1.008E-04  2.723E-03
  1.300E+02  2.358E-03  8.898E-05  2.447E-03
  1.325E+02  2.124E-03  7.848E-05  2.203E-03
  1.350E+02  1.917E-03  6.942E-05  1.986E-03
  1.375E+02  1.733E-03  6.170E-05  1.795E-03
  1.400E+02  1.569E-03  5.476E-05  1.624E-03
  1.425E+02  1.423E-03  4.871E-05  1.472E-03
  1.450E+02  1.293E-03  4.353E-05  1.336E-03
  1.475E+02  1.176E-03  3.884E-05  1.215E-03
  1.500E+02  1.072E-03  3.481E-05  1.107E-03
  1.525E+02  9.780E-04  3.129E-05  1.009E-03
  1.550E+02  8.936E-04  2.813E-05  9.217E-04
  1.575E+02  8.173E-04  2.524E-05  8.426E-04
  1.600E+02  7.487E-04  2.274E-05  7.714E-04
  1.625E+02  6.866E-04  2.053E-05  7.072E-04
  1.650E+02  6.305E-04  1.860E-05  6.491E-04
  1.675E+02  5.797E-04  1.682E-05  5.965E-04
  1.700E+02  5.335E-04  1.527E-05  5.488E-04
  1.725E+02  4.916E-04  1.385E-05  5.055E-04
  1.750E+02  4.534E-04  1.263E-05  4.661E-04
  1.775E+02  4.187E-04  1.146E-05  4.302E-04
  1.800E+02  3.870E-04  1.046E-05  3.975E-04
  1.825E+02  3.581E-04  9.538E-06  3.676E-04
  1.850E+02  3.316E-04  8.709E-06  3.403E-04
  1.875E+02  3.074E-04  7.976E-06  3.154E-04
  1.900E+02  2.852E-04  7.298E-06  2.925E-04
  1.925E+02  2.648E-04  6.686E-06  2.715E-04
  1.950E+02  2.461E-04  6.141E-06  2.523E-04
  1.975E+02  2.290E-04  5.642E-06  2.346E-04
  2.000E+02  2.132E-04  5.189E-06  2.184E-04
